listing_id,date
8473445,2017-01-13
8473445,2017-01-29
8473445,2017-02-02
8473445,2017-02-06
8473445,2017-02-09
8473445,2017-02-16
8473445,2017-02-18
8473445,2017-02-23
8473445,2017-02-27
8473445,2017-03-01
8473445,2017-03-19
8473445,2017-03-22
8473445,2017-03-28
8473445,2017-03-31
8473445,2017-04-03
8473445,2017-04-06
8473445,2017-04-11
8473445,2017-04-16
8473445,2017-04-20
8473445,2017-04-23
8473445,2017-04-29
8473445,2017-05-18
8473445,2017-05-30
8473445,2017-06-01
8473445,2017-06-15
8473445,2017-06-19
8473445,2017-08-05
8473445,2017-09-04
8473445,2017-09-21
8473445,2017-10-07
8473445,2017-10-09
8473445,2017-10-14
8473445,2017-10-25
8473445,2017-10-27
8473445,2017-10-30
8473445,2017-11-17
8473445,2017-11-21
8473445,2017-11-26
8473445,2017-12-03
8473445,2017-12-05
8473445,2017-12-18
8473445,2017-12-20
8473445,2018-01-06
8473445,2018-01-14
8473445,2018-01-22
8473445,2018-01-26
8473445,2018-01-29
8473445,2018-02-05
8473445,2018-02-10
8473445,2018-02-13
8473445,2018-02-16
8473445,2018-02-18
8473445,2018-02-24
8473445,2018-03-04
8473445,2018-03-10
8473445,2018-04-02
8473445,2018-04-05
8473445,2018-04-09
8473445,2018-04-20
8473445,2018-04-27
8473445,2018-04-29
8473445,2018-05-04
8473445,2018-05-16
8473445,2018-05-25
8473445,2018-06-03
8473445,2018-09-16
8473445,2018-09-21
8473445,2018-09-30
8473445,2018-10-04
8473445,2018-11-05
8473445,2018-11-11
8473445,2018-11-14
8473445,2018-11-30
8473445,2018-12-09
8473445,2018-12-30
8473445,2019-01-10
8473445,2019-02-01
8473445,2019-02-09
8473445,2019-02-11
8473445,2019-02-20
8473445,2019-02-22
8473445,2019-02-24
8473445,2019-03-03
8473445,2019-03-10
8473445,2019-03-15
8473445,2019-03-27
8473445,2019-03-29
8473445,2019-04-08
8473445,2019-04-18
8473445,2019-04-29
8473445,2019-05-12
8473445,2019-05-19
8473445,2019-05-26
8473445,2019-06-04
8473445,2019-06-06
8473445,2019-06-09
8473445,2019-06-13
8473445,2019-06-21
8473445,2019-06-23
8473445,2019-06-27
8473445,2019-09-26
8473445,2019-10-04
8473445,2019-10-09
8473445,2019-10-11
8473445,2019-10-24
8473445,2019-11-01
8473445,2019-11-03
8473445,2019-11-11
8473445,2019-11-14
8473445,2019-11-18
8473445,2019-11-24
8473445,2019-11-28
8473445,2019-12-02
8473445,2019-12-08
8473445,2019-12-15
8473445,2019-12-23
8473445,2019-12-29
8473445,2020-01-05
8473445,2020-01-12
8473445,2020-01-15
8473445,2020-01-19
8473445,2020-01-27
8473445,2020-02-10
8473445,2020-02-14
8473445,2020-02-17
8473445,2020-02-20
8473445,2020-02-23
8473445,2020-02-25
8473445,2020-02-27
8473445,2020-02-29
8473445,2020-03-02
8473445,2020-03-08
8473445,2020-09-28
8473445,2020-10-18
8473445,2020-10-22
8473445,2020-10-29
8473445,2020-11-01
8473445,2020-11-05
8473445,2020-11-13
8473445,2020-11-16
8473445,2020-11-28
8473445,2020-12-06
8473445,2020-12-14
8473445,2020-12-18
8473445,2020-12-27
8473445,2020-12-31
8473445,2021-01-07
8473445,2021-01-25
8473445,2021-01-29
8473445,2021-02-12
8473445,2021-02-28
8473445,2021-03-21
8482102,2015-11-09
8482102,2015-12-26
8482102,2016-02-08
8482102,2016-03-23
8482102,2016-05-01
8482102,2016-10-17
8482102,2016-10-23
8482102,2016-10-30
8482102,2016-11-06
8482102,2016-11-12
8482102,2016-12-08
8482102,2016-12-30
8482102,2017-01-15
8482102,2017-01-29
8482102,2017-02-05
8482102,2017-02-23
8482102,2017-03-17
8482102,2017-04-26
8482102,2017-04-28
8482102,2017-05-02
8482102,2017-05-07
8482102,2017-05-10
8482102,2017-06-04
8482102,2017-06-06
8482102,2017-09-07
8482102,2017-09-22
8482102,2017-10-07
8482102,2017-10-23
8482102,2017-12-13
8482102,2018-01-14
8482102,2018-02-19
8482102,2018-03-05
8482102,2018-03-11
8482102,2018-03-23
8482102,2018-03-30
8482102,2018-04-08
8482102,2018-04-23
8482102,2018-04-26
8482102,2018-06-11
8482102,2018-06-24
8482102,2018-07-08
8482102,2018-07-29
8482102,2018-08-06
8482102,2018-09-26
8482102,2018-09-28
8482102,2018-10-15
8482102,2018-11-25
8482102,2018-11-29
8482102,2019-01-11
8482102,2019-01-13
8482102,2019-01-20
8482102,2019-02-04
8482102,2019-02-13
8482102,2019-02-18
8482102,2019-02-22
8482102,2019-03-03
8482102,2019-03-06
8482102,2019-03-24
8482102,2019-04-02
8482102,2019-04-29
8482102,2019-05-02
8482102,2019-05-05
8482102,2019-05-26
8482102,2019-06-03
8482102,2019-10-31
8482102,2019-11-11
8482102,2019-12-01
8482102,2019-12-26
8482102,2020-01-01
8482102,2020-01-08
8482102,2020-01-16
8482102,2020-01-18
8482102,2020-01-20
8482102,2020-01-23
8482102,2020-01-26
8482102,2020-02-02
8482102,2020-02-09
8482102,2020-02-19
8482102,2020-02-21
8482102,2020-02-23
8482102,2020-02-28
8482102,2020-03-02
8482102,2020-03-05
8482102,2020-03-16
8482102,2020-09-27
8482102,2020-10-09
8482102,2020-10-12
8482102,2020-10-19
8482102,2020-10-23
8482102,2020-10-25
8482102,2020-10-29
8482102,2020-11-03
8482102,2020-11-08
8482102,2020-11-15
8482102,2020-11-22
8482102,2020-12-11
8482102,2020-12-21
8482102,2020-12-30
8482102,2021-01-15
8482102,2021-01-22
8482102,2021-01-24
8482102,2021-02-02
8482102,2021-02-07
8482102,2021-02-26
8482102,2021-03-08
8482102,2021-04-05
8482102,2021-04-13
8482102,2021-04-15
8482102,2021-04-20
8482102,2021-06-05
8482102,2021-09-11
8482102,2021-09-23
8482102,2021-09-26
8503652,2015-10-12
8503652,2016-01-02
8503652,2016-11-13
8503652,2017-07-03
8503652,2017-07-16
8503652,2017-09-04
8503652,2017-12-28
8503652,2018-08-10
8503652,2018-09-30
8503652,2018-12-30
8503652,2019-07-18
8592520,2016-08-22
8592520,2016-08-24
8592520,2016-08-29
8592520,2016-09-02
8592520,2016-09-04
8592520,2016-09-07
8592520,2016-09-10
8592520,2016-09-12
8592520,2016-09-18
8592520,2016-09-26
8592520,2016-10-04
8592520,2016-10-08
8592520,2016-10-13
8592520,2016-10-16
8592520,2016-10-22
8592520,2016-10-30
8592520,2016-11-26
8592520,2016-12-04
8592520,2017-08-13
8592520,2017-08-17
8592520,2017-08-23
8592520,2017-08-26
8592520,2017-11-11
8592520,2017-11-15
8592520,2018-01-01
8592520,2018-02-20
8592520,2018-06-21
8592520,2018-06-26
8592520,2018-07-11
8592520,2018-07-23
8592520,2018-08-06
8592520,2018-08-09
8592520,2018-08-11
8592520,2018-08-22
8592520,2018-08-28
8592520,2018-10-14
8592520,2018-11-23
8592520,2019-01-11
8592520,2019-01-24
8592520,2019-06-09
8592520,2019-06-24
8592520,2019-07-10
8592520,2019-07-18
8592520,2019-08-15
8592520,2019-09-18
8592520,2019-10-07
8650728,2018-12-17
8650728,2019-03-30
8650728,2019-04-23
8650728,2019-05-28
8650728,2019-06-15
8650728,2019-07-18
8650728,2019-07-25
8650728,2019-08-04
8650728,2019-08-24
8650728,2019-09-03
8650728,2019-12-29
8650728,2020-04-04
8650728,2021-07-21
8650728,2021-08-06
8650728,2021-08-21
8776223,2016-08-02
8776223,2016-08-09
8776223,2016-08-28
8776223,2017-01-07
8776223,2017-04-30
8776223,2017-05-22
8776223,2017-05-29
8776223,2017-07-10
8776223,2017-07-14
8776223,2017-07-19
8776223,2017-07-24
8776223,2017-08-15
8776223,2017-09-02
8776223,2017-09-04
8776223,2017-09-18
8776223,2017-10-07
8776223,2017-10-09
8776223,2017-12-26
8776223,2018-03-23
8776223,2018-03-25
8776223,2018-07-03
8776223,2018-07-23
8776223,2018-07-26
8776223,2018-08-09
8776223,2018-08-11
8776223,2018-09-09
8776223,2018-09-17
8776223,2018-11-12
8776223,2019-08-11
8776223,2019-08-18
8776223,2019-08-25
8776223,2019-09-01
8846038,2016-07-20
8846038,2016-09-02
8846038,2016-09-22
8846038,2016-12-27
8846038,2017-02-03
8846038,2017-02-19
8846038,2017-03-25
8846038,2017-04-30
8846038,2017-05-18
8846038,2017-05-22
8846038,2017-06-03
8846038,2017-06-27
8846038,2017-07-11
8846038,2017-07-15
8846038,2017-07-26
8846038,2017-07-28
8846038,2017-08-11
8846038,2017-08-12
8846038,2017-12-03
8846038,2018-04-03
8846038,2018-04-29
8846038,2018-06-02
8846038,2018-06-03
8846038,2018-06-06
8846038,2018-06-11
8846038,2018-07-15
8846038,2018-07-26
8846038,2019-04-16
8846038,2019-07-15
8846038,2019-07-17
8846038,2019-07-19
8846038,2019-07-25
8846038,2019-07-27
8846038,2019-07-29
8846038,2019-08-11
8846038,2019-08-25
8846038,2019-08-28
8846038,2019-09-03
8846808,2016-08-31
8846808,2017-07-13
8846808,2018-06-11
8846808,2018-07-11
8846808,2018-07-28
8846808,2018-08-18
8846808,2018-08-24
8846808,2020-04-02
8846808,2020-10-05
8846808,2020-11-12
8846808,2021-01-05
8846808,2021-03-11
8846850,2016-06-26
8846850,2017-06-12
8846850,2017-07-01
8846850,2017-07-04
8846850,2017-08-08
8846850,2017-08-16
8846850,2017-08-19
8846850,2017-08-29
8846850,2017-11-17
8846850,2018-08-10
8846850,2019-05-19
8846850,2019-07-21
8846850,2019-08-08
8846850,2019-08-18
8846850,2020-08-29
8934727,2015-10-24
8934727,2015-11-02
8934727,2015-11-06
8934727,2015-11-09
8934727,2015-11-14
8934727,2015-12-07
8934727,2016-01-08
8934727,2016-01-12
8934727,2016-01-19
8934727,2016-02-01
8934727,2016-02-07
8934727,2016-02-22
8934727,2016-02-28
8934727,2016-03-20
8934727,2016-04-12
8934727,2016-04-17
8934727,2016-04-21
8934727,2016-04-25
8934727,2016-05-08
8934727,2016-05-11
8934727,2016-05-15
8934727,2016-05-20
8934727,2016-05-23
8934727,2016-05-29
8934727,2016-06-03
8934727,2016-06-06
8934727,2016-06-12
8934727,2016-06-17
8934727,2016-06-27
8934727,2016-07-03
8934727,2016-07-07
8934727,2016-07-09
8934727,2016-07-13
8934727,2016-08-05
8934727,2016-08-19
8934727,2016-08-22
8934727,2016-08-26
8934727,2016-08-29
8934727,2016-09-06
8934727,2016-09-18
8934727,2016-09-22
8934727,2016-10-16
8934727,2016-10-23
8934727,2016-10-26
8934727,2016-11-11
8934727,2016-12-04
8934727,2016-12-18
8934727,2017-01-22
8934727,2017-01-27
8934727,2017-02-05
8934727,2017-02-12
8934727,2017-02-17
8934727,2017-03-26
8934727,2017-04-08
8934727,2017-04-13
8934727,2017-04-16
8934727,2017-04-19
8934727,2017-04-24
8934727,2017-04-30
8934727,2017-05-07
8934727,2017-05-14
8934727,2017-05-22
8934727,2017-05-28
8934727,2017-06-04
8934727,2017-06-12
8934727,2017-06-24
8934727,2017-06-28
8934727,2017-08-03
8934727,2017-08-06
8934727,2017-08-09
8934727,2017-08-16
8934727,2017-08-20
8934727,2017-08-27
8934727,2017-08-31
8934727,2017-09-03
8934727,2017-09-10
8934727,2017-09-15
8934727,2017-09-22
8934727,2017-09-30
8934727,2017-10-04
8934727,2017-10-09
8934727,2017-10-22
8934727,2017-10-29
8934727,2017-11-06
8934727,2017-11-12
8934727,2017-11-19
8934727,2017-12-16
8934727,2017-12-24
8934727,2018-01-01
8934727,2018-02-12
8934727,2018-02-15
8934727,2018-02-19
8934727,2018-02-25
8934727,2018-03-01
8934727,2018-03-04
8934727,2018-04-01
8934727,2018-04-10
8934727,2018-04-15
8934727,2018-04-22
8934727,2018-04-29
8934727,2018-05-31
8934727,2018-06-10
8934727,2018-06-24
8934727,2018-07-30
8934727,2018-08-06
8934727,2018-08-13
8934727,2018-08-16
8934727,2018-08-19
8934727,2018-08-24
8934727,2018-08-30
8934727,2018-09-02
8934727,2018-09-18
8934727,2018-09-30
8934727,2018-10-21
8934727,2018-11-12
8934727,2018-11-25
8934727,2019-02-18
8934727,2019-03-21
8934727,2019-03-25
8934727,2019-04-07
8934727,2019-04-15
8934727,2019-04-21
8934727,2019-04-28
8934727,2019-05-01
8934727,2019-05-12
8934727,2019-05-20
8934727,2019-05-23
8934727,2019-05-26
8934727,2019-06-03
8934727,2019-06-09
8934727,2019-06-15
8934727,2019-06-23
8934727,2019-06-29
8934727,2019-07-08
8934727,2019-07-21
8934727,2019-08-11
8934727,2019-08-15
8934727,2019-08-18
8934727,2019-08-24
8934727,2019-08-29
8934727,2019-09-02
8934727,2019-09-08
8934727,2019-09-15
8934727,2019-09-19
8934727,2019-09-22
8934727,2019-10-02
8934727,2019-10-06
8934727,2019-10-13
8934727,2019-10-20
8934727,2019-11-11
8934727,2019-11-14
8934727,2020-01-03
8934727,2020-02-02
8934727,2020-02-09
8934727,2020-02-17
8934727,2020-02-20
8934727,2020-11-18
8934727,2021-07-24
8934727,2021-08-03
8934727,2021-08-10
8934727,2021-08-28
8934727,2021-09-04
9079060,2016-03-04
9079060,2016-03-09
9079060,2016-03-12
9079060,2016-03-13
9079060,2016-03-22
9079060,2016-03-26
9079060,2016-03-30
9079060,2016-04-01
9079060,2016-04-05
9079060,2016-04-11
9079060,2016-04-24
9079060,2016-04-30
9079060,2016-05-05
9079060,2016-05-08
9079060,2016-05-16
9079060,2016-05-20
9079060,2016-05-23
9079060,2016-06-10
9079060,2016-06-13
9079060,2016-06-18
9079060,2016-06-23
9079060,2016-06-27
9079060,2016-07-02
9079060,2016-07-06
9079060,2016-07-14
9079060,2016-07-15
9079060,2016-07-22
9079060,2016-07-24
9079060,2016-07-26
9079060,2016-07-28
9079060,2016-07-31
9079060,2016-08-05
9079060,2016-08-08
9079060,2016-08-16
9079060,2016-08-18
9079060,2016-08-26
9079060,2016-08-29
9079060,2016-08-31
9079060,2016-09-04
9079060,2016-09-09
9079060,2016-09-15
9079060,2016-09-17
9079060,2016-09-20
9079060,2016-09-24
9079060,2016-09-30
9079060,2016-10-10
9079060,2016-10-21
9079060,2016-10-30
9079060,2017-01-19
9079060,2017-02-06
9079060,2017-02-17
9079060,2017-02-20
9079060,2017-02-23
9079060,2017-02-28
9079060,2017-03-05
9079060,2017-03-12
9079060,2017-03-17
9079060,2017-03-31
9079060,2017-05-03
9079060,2017-05-13
9079060,2017-05-21
9079060,2017-05-26
9079060,2017-05-29
9079060,2017-06-06
9079060,2017-06-12
9079060,2017-06-16
9079060,2017-06-18
9079060,2017-06-23
9079060,2017-06-25
9079060,2017-06-30
9079060,2017-07-03
9079060,2017-07-06
9079060,2017-07-09
9079060,2017-07-12
9079060,2017-07-16
9079060,2017-07-18
9079060,2017-07-27
9079060,2017-07-31
9079060,2017-08-02
9079060,2017-08-04
9079060,2017-08-06
9079060,2017-08-09
9079060,2017-08-12
9079060,2017-08-14
9079060,2017-08-19
9079060,2017-08-21
9079060,2017-08-27
9079060,2017-08-29
9079060,2017-09-01
9079060,2017-09-04
9079060,2017-09-14
9079060,2017-09-16
9079060,2017-09-18
9079060,2017-09-27
9079060,2017-09-30
9079060,2017-10-03
9079060,2017-10-09
9079060,2017-11-12
9079060,2017-11-16
9079060,2017-11-26
9079060,2017-12-04
9079060,2017-12-22
9079060,2017-12-29
9079060,2018-01-01
9079060,2018-05-13
9079060,2018-05-20
9079060,2018-05-22
9079060,2018-05-26
9079060,2018-05-28
9079060,2018-06-02
9079060,2018-06-04
9079060,2018-06-08
9079060,2018-06-11
9079060,2018-06-14
9079060,2018-06-17
9079060,2018-06-19
9079060,2018-06-26
9079060,2018-06-28
9079060,2018-07-03
9079060,2018-07-08
9079060,2018-07-12
9079060,2018-07-15
9079060,2018-07-21
9079060,2018-07-23
9079060,2018-07-27
9079060,2018-07-30
9079060,2018-08-12
9079060,2018-08-14
9079060,2018-08-20
9079060,2018-08-25
9079060,2018-08-28
9079060,2018-09-01
9079060,2018-09-06
9079060,2018-09-08
9079060,2018-09-10
9079060,2018-09-14
9079060,2018-09-17
9079060,2018-09-21
9079060,2018-09-29
9079060,2018-10-04
9079060,2019-04-22
9079060,2019-05-05
9079060,2019-05-13
9079060,2019-05-16
9079060,2019-05-19
9079060,2019-05-22
9079060,2019-05-26
9079060,2019-06-01
9079060,2019-06-03
9079060,2019-06-14
9079060,2019-06-16
9079060,2019-06-24
9079060,2019-07-01
9079060,2019-07-21
9079060,2019-07-24
9079060,2019-07-31
9079060,2019-08-05
9079060,2019-08-10
9079060,2019-08-12
9079060,2019-08-17
9079060,2019-08-19
9079060,2019-08-23
9079060,2019-09-12
9079060,2019-09-15
9079060,2019-09-28
9079060,2019-10-12
9079060,2019-10-14
9079060,2019-10-18
9079060,2019-10-21
9079060,2019-10-26
9079060,2019-10-29
9079060,2019-11-03
9079060,2019-11-08
9079060,2019-11-11
9079060,2019-12-03
9079060,2019-12-10
9079060,2020-01-16
9079060,2020-08-29
9079060,2020-10-01
9079060,2020-11-30
9079060,2021-04-18
9079060,2021-05-31
9079060,2021-07-26
9151958,2016-08-30
9151958,2017-06-11
9151958,2017-06-23
9151958,2017-08-06
9151958,2017-09-10
9151958,2018-04-29
9151958,2018-06-04
9151958,2018-06-17
9151958,2018-07-13
9151958,2018-07-24
9151958,2018-07-30
9151958,2018-08-19
9151958,2018-08-22
9151958,2018-08-26
9151958,2018-09-11
9151958,2019-05-22
9151958,2019-08-04
9151958,2019-08-19
9151958,2019-10-13
9151958,2020-08-03
9151958,2021-07-11
9151958,2021-07-26
9151958,2021-09-22
9189062,2015-12-27
9189062,2016-07-04
9189062,2016-07-08
9189062,2016-07-13
9189062,2016-08-27
9189062,2016-08-29
9189062,2016-08-30
9189062,2016-09-07
9189062,2016-09-10
9189062,2016-09-17
9189062,2017-03-24
9189062,2017-03-27
9189062,2017-05-05
9189062,2017-05-22
9189062,2017-06-03
9189062,2017-06-05
9189062,2017-07-01
9189062,2017-07-04
9189062,2017-07-07
9189062,2017-07-09
9189062,2017-07-13
9189062,2017-07-22
9189062,2017-08-05
9189062,2017-08-07
9189062,2017-08-12
9189062,2017-08-20
9189062,2017-08-23
9189062,2017-08-27
9189062,2017-08-29
9189062,2017-08-31
9189062,2017-09-03
9189062,2017-09-05
9189062,2017-09-12
9189062,2017-10-31
9189062,2018-03-27
9189062,2018-03-31
9202329,2016-05-23
9202329,2016-08-01
9202329,2017-04-30
9202329,2017-05-22
9202329,2017-08-09
9202329,2018-04-01
9202329,2020-08-17
9202329,2020-08-20
9202329,2020-08-24
9202329,2020-10-18
9202329,2021-07-05
9202329,2021-07-22
9202329,2021-07-31
9202329,2021-09-04
9292701,2015-12-25
9292701,2016-01-05
9292701,2016-05-11
9292701,2016-06-01
9292701,2016-06-13
9292701,2016-06-17
9292701,2016-06-20
9292701,2016-06-26
9292701,2016-06-30
9292701,2016-07-04
9292701,2016-07-09
9292701,2016-07-15
9292701,2016-07-21
9292701,2016-07-25
9292701,2016-07-28
9292701,2016-08-01
9292701,2016-08-06
9292701,2016-08-14
9292701,2016-08-16
9292701,2016-08-24
9292701,2016-09-02
9292701,2017-05-21
9292701,2017-06-04
9292701,2017-06-11
9292701,2017-06-17
9292701,2017-06-23
9292701,2017-06-26
9292701,2017-07-01
9292701,2017-07-03
9292701,2017-07-08
9292701,2017-07-16
9292701,2017-07-19
9292701,2017-07-27
9292701,2017-07-30
9292701,2017-08-03
9292701,2017-08-11
9292701,2017-08-20
9292701,2017-08-24
9292701,2017-08-30
9292701,2017-09-10
9292701,2017-09-25
9292701,2017-09-28
9292701,2017-10-06
9292701,2017-10-22
9292701,2017-10-30
9292701,2017-11-04
9292701,2017-11-12
9292701,2017-11-15
9292701,2017-11-19
9292701,2017-11-26
9292701,2017-12-10
9292701,2017-12-27
9292701,2018-01-01
9292701,2018-02-28
9292701,2018-03-04
9292701,2018-03-19
9292701,2018-03-26
9292701,2018-04-02
9292701,2018-04-08
9292701,2018-04-22
9292701,2018-04-29
9292701,2018-05-14
9292701,2018-05-21
9292701,2018-05-27
9292701,2018-05-31
9292701,2018-06-02
9292701,2018-06-15
9292701,2018-06-17
9292701,2018-06-24
9292701,2018-06-29
9292701,2018-07-04
9292701,2018-07-16
9292701,2018-07-25
9292701,2018-07-29
9292701,2018-08-02
9292701,2018-08-06
9292701,2018-08-11
9292701,2018-08-15
9292701,2018-08-19
9292701,2018-08-26
9292701,2018-08-29
9292701,2018-09-03
9292701,2018-09-12
9292701,2018-09-14
9292701,2018-09-17
9292701,2018-10-03
9292701,2018-10-08
9292701,2018-10-21
9292701,2018-11-13
9292701,2018-11-16
9292701,2018-11-25
9292701,2018-12-21
9292701,2018-12-23
9292701,2018-12-26
9292701,2019-01-01
9292701,2019-02-02
9292701,2019-02-09
9292701,2019-02-26
9292701,2019-03-03
9292701,2019-03-11
9292701,2019-03-30
9292701,2019-04-01
9292701,2019-04-03
9292701,2019-04-06
9292701,2019-04-14
9292701,2019-04-19
9292701,2019-04-21
9292701,2019-04-23
9292701,2019-04-26
9292701,2019-05-08
9292701,2019-05-11
9292701,2019-05-13
9292701,2019-05-18
9292701,2019-05-20
9292701,2019-05-24
9292701,2019-05-28
9292701,2019-05-31
9292701,2019-06-06
9292701,2019-06-13
9292701,2019-06-25
9292701,2019-06-27
9292701,2019-07-01
9292701,2019-07-04
9292701,2019-07-09
9292701,2019-07-16
9292701,2019-07-20
9292701,2019-07-27
9292701,2019-08-08
9292701,2019-08-19
9292701,2019-08-22
9292701,2019-08-27
9292701,2019-09-01
9292701,2019-09-04
9292701,2019-09-10
9292701,2019-09-14
9292701,2019-09-17
9292701,2019-09-19
9292701,2019-09-22
9292701,2019-09-24
9292701,2019-09-26
9292701,2019-09-28
9292701,2019-10-01
9292701,2019-10-05
9292701,2019-10-08
9292701,2019-10-12
9292701,2019-10-15
9292701,2019-10-30
9292701,2019-11-03
9292701,2019-11-11
9292701,2019-11-24
9292701,2019-12-02
9292701,2019-12-09
9292701,2019-12-30
9292701,2020-01-05
9292701,2020-01-19
9292701,2020-02-17
9292701,2020-02-21
9292701,2020-02-24
9292701,2020-03-07
9292701,2020-03-09
9292701,2020-03-13
9292701,2020-03-15
9292701,2020-06-08
9292701,2020-07-02
9292701,2020-07-05
9292701,2020-07-19
9292701,2020-07-26
9292701,2020-08-09
9292701,2020-08-20
9292701,2020-09-04
9292701,2020-09-06
9292701,2020-09-08
9292701,2020-09-14
9292701,2020-10-03
9292701,2020-10-05
9292701,2020-10-12
9292701,2020-10-18
9292701,2020-10-25
9292701,2020-11-13
9292701,2020-11-22
9292701,2020-12-07
9292701,2021-01-11
9292701,2021-02-15
9292701,2021-02-28
9292701,2021-03-20
9292701,2021-03-22
9292701,2021-03-29
9292701,2021-05-25
9292701,2021-06-18
9292701,2021-06-23
9292701,2021-06-27
9292701,2021-07-02
9292701,2021-07-04
9292701,2021-07-12
9292701,2021-07-24
9292701,2021-07-27
9292701,2021-07-29
9292701,2021-08-01
9292701,2021-08-04
9292701,2021-08-06
9292701,2021-08-10
9292701,2021-08-12
9292701,2021-08-14
9292701,2021-08-22
9292701,2021-08-29
9292701,2021-09-10
9292701,2021-09-13
9292701,2021-09-15
9430717,2016-05-29
9430717,2016-07-08
9430717,2016-07-11
9430717,2016-08-02
9430717,2016-08-04
9430717,2016-09-12
9430717,2016-10-07
9430717,2016-10-23
9430717,2017-01-02
9430717,2017-03-20
9430717,2017-07-20
9430717,2017-09-25
9430717,2018-03-04
9430717,2018-03-13
9430717,2018-03-17
9430717,2018-05-27
9430717,2018-10-17
9430717,2018-11-12
9430717,2018-11-25
9430717,2018-12-29
9430717,2019-01-02
9430717,2019-02-07
9430717,2019-02-22
9430717,2019-04-14
9430717,2019-09-14
9430717,2020-09-07
9430717,2020-10-23
9430717,2020-12-04
9430717,2021-04-04
9496257,2016-09-03
9496257,2016-09-05
9496257,2017-05-14
9496257,2017-05-22
9496257,2017-05-25
9496257,2017-08-18
9496257,2017-12-25
9496257,2018-01-01
9496257,2018-02-01
9496257,2018-10-01
9496257,2019-04-07
9496257,2019-04-15
9496257,2019-04-20
9496257,2019-04-21
9496257,2019-04-23
9496257,2019-05-04
9496257,2019-06-01
9496257,2019-06-30
9496257,2019-07-06
9496257,2019-07-07
9496257,2019-07-09
9496257,2019-07-18
9496257,2019-07-22
9496257,2019-07-25
9496257,2019-08-02
9496257,2019-08-09
9496257,2019-08-10
9496257,2019-08-11
9496257,2019-08-14
9496257,2019-08-19
9496257,2019-09-02
9496257,2019-09-23
9496257,2019-09-27
9496257,2019-12-07
9496257,2020-02-24
9496257,2020-02-29
9496257,2021-07-25
9496257,2021-07-28
9496257,2021-07-30
9496257,2021-08-04
9496257,2021-08-06
9496257,2021-08-14
9496257,2021-08-20
9617004,2016-11-13
9617004,2016-11-18
9617004,2017-02-21
9617004,2017-02-24
9617004,2017-02-26
9617004,2017-03-06
9617004,2017-03-15
9617004,2017-03-18
9617004,2017-03-21
9617004,2017-03-26
9617004,2017-03-28
9617004,2017-04-02
9617004,2017-04-12
9617004,2017-04-13
9617004,2017-04-17
9617004,2017-04-21
9617004,2017-04-25
9617004,2017-04-28
9617004,2017-04-30
9617004,2017-05-05
9617004,2017-06-04
9617004,2017-06-05
9617004,2017-06-07
9617004,2017-06-14
9617004,2017-06-16
9617004,2017-06-18
9617004,2017-06-22
9617004,2017-06-24
9617004,2017-06-25
9617004,2017-06-28
9617004,2017-07-02
9617004,2017-07-26
9617004,2017-07-28
9617004,2017-07-30
9617004,2017-08-02
9617004,2017-08-06
9617004,2017-08-14
9617004,2017-08-15
9617004,2017-08-18
9617004,2017-08-22
9617004,2017-08-26
9617004,2017-08-27
9617004,2017-09-02
9617004,2017-09-07
9617004,2017-09-25
9617004,2017-09-27
9617004,2017-09-28
9617004,2017-09-30
9617004,2017-10-02
9617004,2017-10-04
9617004,2017-10-12
9617004,2017-10-16
9617004,2017-10-28
9617004,2017-11-26
9617004,2017-12-19
9617004,2017-12-29
9617004,2018-01-03
9617004,2018-01-30
9617004,2018-02-09
9617004,2018-02-11
9617004,2018-03-03
9617004,2018-03-09
9617004,2018-03-12
9617004,2018-03-19
9617004,2018-03-25
9617004,2018-04-01
9617004,2018-04-05
9617004,2018-04-16
9617004,2018-04-21
9617004,2018-04-27
9617004,2018-04-28
9617004,2018-05-04
9617004,2018-05-09
9617004,2018-05-19
9617004,2018-05-21
9617004,2018-05-30
9617004,2018-06-01
9617004,2018-06-02
9617004,2018-06-03
9617004,2018-06-12
9617004,2018-06-17
9617004,2018-06-21
9617004,2018-06-22
9617004,2018-06-23
9617004,2018-06-24
9617004,2018-06-26
9617004,2018-06-27
9617004,2018-06-28
9617004,2018-06-29
9617004,2018-06-30
9617004,2018-07-16
9617004,2018-07-19
9617004,2018-07-21
9617004,2018-07-22
9617004,2018-07-24
9617004,2018-07-28
9617004,2018-08-01
9617004,2018-08-02
9617004,2018-08-04
9617004,2018-08-06
9617004,2018-08-09
9617004,2018-08-11
9617004,2018-08-12
9617004,2018-08-14
9617004,2018-08-15
9617004,2018-09-10
9617004,2018-09-12
9617004,2018-09-15
9617004,2018-09-16
9617004,2018-09-18
9617004,2018-09-30
9617004,2018-10-02
9617004,2018-10-08
9617004,2018-10-12
9617004,2018-10-13
9617004,2018-10-28
9617004,2018-12-26
9617004,2018-12-29
9617004,2019-01-09
9617004,2019-01-20
9617004,2019-01-27
9617004,2019-02-04
9617004,2019-03-18
9617004,2019-03-20
9617004,2019-03-22
9617004,2019-03-25
9617004,2019-03-28
9617004,2019-04-01
9617004,2019-04-08
9617004,2019-04-14
9617004,2019-04-19
9617004,2019-04-20
9617004,2019-04-21
9617004,2019-04-22
9617004,2019-04-25
9617004,2019-05-04
9617004,2019-05-05
9617004,2019-05-10
9617004,2019-05-23
9617004,2019-05-25
